change_value,num_coins,runtime,coins,denominations
15072,105,0.031456947326660156,"[0, 0, 0, 6, 99]","[1, 6, 13, 37, 150]"
15072,503,0.07079505920410156,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 502]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
15115,254,0.0351719856262207,"[1, 0, 1, 0, 0, 1, 251]","[1, 2, 6, 12, 24, 48, 60]"
15115,107,0.027421951293945312,"[4, 0, 0, 3, 100]","[1, 6, 13, 37, 150]"
15115,505,0.06762480735778809,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 503]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
15158,254,0.03837394714355469,"[0, 1, 0, 0, 0, 2, 251]","[1, 2, 6, 12, 24, 48, 60]"
15158,104,0.03242802619934082,"[2, 1, 0, 0, 101]","[1, 6, 13, 37, 150]"
15158,506,0.07234001159667969,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 505]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
15201,257,0.03467583656311035,"[1, 1, 1, 1, 0, 0, 253]","[1, 2, 6, 12, 24, 48, 60]"
15201,104,0.031951189041137695,"[1, 0, 1, 1, 101]","[1, 6, 13, 37, 150]"
15201,508,0.06715512275695801,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 506]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
15244,256,0.038909912109375,"[0, 2, 0, 0, 0, 0, 254]","[1, 2, 6, 12, 24, 48, 60]"
15244,106,0.030862092971801758,"[1, 1, 1, 2, 101]","[1, 6, 13, 37, 150]"
15244,509,0.06884407997131348,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 508]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
15287,259,0.04313397407531738,"[1, 2, 1, 0, 0, 2, 253]","[1, 2, 6, 12, 24, 48, 60]"
15287,106,0.03121495246887207,"[0, 0, 2, 3, 101]","[1, 6, 13, 37, 150]"
15287,511,0.07308006286621094,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 509]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
15330,257,0.03476905822753906,"[0, 0, 1, 0, 1, 0, 255]","[1, 2, 6, 12, 24, 48, 60]"
15330,107,0.03253006935119629,"[0, 5, 0, 0, 102]","[1, 6, 13, 37, 150]"
15330,511,0.0692298412322998,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 511]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
15373,258,0.04248690605163574,"[1, 0, 0, 1, 0, 0, 256]","[1, 2, 6, 12, 24, 48, 60]"
15373,108,0.03424501419067383,"[1, 0, 0, 6, 101]","[1, 6, 13, 37, 150]"
15373,514,0.07633185386657715,"[1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 512]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
15416,259,0.03887009620666504,"[0, 1, 1, 0, 0, 1, 256]","[1, 2, 6, 12, 24, 48, 60]"
15416,110,0.030369997024536133,"[5, 0, 0, 3, 102]","[1, 6, 13, 37, 150]"
15416,514,0.07275795936584473,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 513]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
15459,260,0.04052996635437012,"[1, 1, 0, 0, 0, 2, 256]","[1, 2, 6, 12, 24, 48, 60]"
15459,107,0.032061100006103516,"[3, 1, 0, 0, 103]","[1, 6, 13, 37, 150]"
15459,517,0.07272696495056152,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 515]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
15502,262,0.0392451286315918,"[0, 2, 1, 1, 0, 0, 258]","[1, 2, 6, 12, 24, 48, 60]"
15502,107,0.03213000297546387,"[2, 0, 1, 1, 103]","[1, 6, 13, 37, 150]"
15502,517,0.06897091865539551,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 516]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
15545,262,0.03491806983947754,"[1, 2, 0, 0, 0, 0, 259]","[1, 2, 6, 12, 24, 48, 60]"
15545,109,0.02827906608581543,"[2, 1, 1, 2, 103]","[1, 6, 13, 37, 150]"
15545,520,0.07343101501464844,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 518]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
15588,260,0.03909492492675781,"[0, 0, 0, 0, 0, 1, 259]","[1, 2, 6, 12, 24, 48, 60]"
15588,109,0.02824687957763672,"[1, 0, 2, 3, 103]","[1, 6, 13, 37, 150]"
15588,520,0.06986093521118164,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 519]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
15631,263,0.04488205909729004,"[1, 0, 1, 0, 1, 0, 260]","[1, 2, 6, 12, 24, 48, 60]"
15631,108,0.028527021408081055,"[0, 3, 1, 0, 104]","[1, 6, 13, 37, 150]"
15631,522,0.06932616233825684,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 521]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
15674,263,0.03559589385986328,"[0, 1, 0, 1, 0, 0, 261]","[1, 2, 6, 12, 24, 48, 60]"
15674,106,0.034770965576171875,"[0, 0, 0, 2, 104]","[1, 6, 13, 37, 150]"
15674,523,0.07111501693725586,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 522]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
15717,265,0.03920102119445801,"[1, 1, 1, 0, 0, 1, 261]","[1, 2, 6, 12, 24, 48, 60]"
15717,108,0.03171586990356445,"[0, 1, 0, 3, 104]","[1, 6, 13, 37, 150]"
15717,525,0.0661931037902832,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 523]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
15760,265,0.043105125427246094,"[0, 2, 0, 0, 0, 2, 261]","[1, 2, 6, 12, 24, 48, 60]"
15760,110,0.030030012130737305,"[4, 1, 0, 0, 105]","[1, 6, 13, 37, 150]"
15760,526,0.06871509552001953,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 525]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
15803,268,0.03792715072631836,"[1, 2, 1, 1, 0, 0, 263]","[1, 2, 6, 12, 24, 48, 60]"
15803,110,0.030131101608276367,"[3, 0, 1, 1, 105]","[1, 6, 13, 37, 150]"
15803,528,0.07347512245178223,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 526]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
15846,265,0.036170005798339844,"[0, 0, 1, 0, 0, 0, 264]","[1, 2, 6, 12, 24, 48, 60]"
15846,112,0.03288102149963379,"[3, 1, 1, 2, 105]","[1, 6, 13, 37, 150]"
15846,529,0.07493114471435547,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 528]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
15889,266,0.038873910903930664,"[1, 0, 0, 0, 0, 1, 264]","[1, 2, 6, 12, 24, 48, 60]"
15889,112,0.03436088562011719,"[2, 0, 2, 3, 105]","[1, 6, 13, 37, 150]"
15889,531,0.07433915138244629,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 529]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
15932,268,0.04674386978149414,"[0, 1, 1, 0, 1, 0, 265]","[1, 2, 6, 12, 24, 48, 60]"
15932,109,0.03060603141784668,"[0, 1, 2, 0, 106]","[1, 6, 13, 37, 150]"
15932,532,0.07603192329406738,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 531]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
15975,269,0.04117083549499512,"[1, 1, 0, 1, 0, 0, 266]","[1, 2, 6, 12, 24, 48, 60]"
15975,109,0.03554201126098633,"[1, 0, 0, 2, 106]","[1, 6, 13, 37, 150]"
15975,534,0.07875800132751465,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 532]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
16018,270,0.03594398498535156,"[0, 2, 1, 0, 0, 1, 266]","[1, 2, 6, 12, 24, 48, 60]"
16018,111,0.03251791000366211,"[1, 1, 0, 3, 106]","[1, 6, 13, 37, 150]"
16018,534,0.07602119445800781,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 533]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
16061,271,0.04300189018249512,"[1, 2, 0, 0, 0, 2, 266]","[1, 2, 6, 12, 24, 48, 60]"
16061,111,0.03142690658569336,"[0, 0, 1, 4, 106]","[1, 6, 13, 37, 150]"
16061,537,0.06715703010559082,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 535]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
16104,269,0.03664684295654297,"[0, 0, 0, 0, 1, 0, 268]","[1, 2, 6, 12, 24, 48, 60]"
16104,113,0.03745889663696289,"[4, 0, 1, 1, 107]","[1, 6, 13, 37, 150]"
16104,537,0.07626891136169434,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 536]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
16147,271,0.043502092361450195,"[1, 0, 1, 0, 0, 0, 269]","[1, 2, 6, 12, 24, 48, 60]"
16147,115,0.031861066818237305,"[4, 1, 1, 2, 107]","[1, 6, 13, 37, 150]"
16147,540,0.07730889320373535,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 538]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
16190,271,0.04403209686279297,"[0, 1, 0, 0, 0, 1, 269]","[1, 2, 6, 12, 24, 48, 60]"
16190,115,0.02997899055480957,"[3, 0, 2, 3, 107]","[1, 6, 13, 37, 150]"
16190,540,0.07498311996459961,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 539]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
16233,274,0.038671016693115234,"[1, 1, 1, 0, 1, 0, 270]","[1, 2, 6, 12, 24, 48, 60]"
16233,112,0.03887319564819336,"[1, 1, 2, 0, 108]","[1, 6, 13, 37, 150]"
16233,543,0.07733488082885742,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 541]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
16276,274,0.041359901428222656,"[0, 2, 0, 1, 0, 0, 271]","[1, 2, 6, 12, 24, 48, 60]"
16276,112,0.0324399471282959,"[2, 0, 0, 2, 108]","[1, 6, 13, 37, 150]"
16276,543,0.07607793807983398,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 542]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
16319,276,0.04373002052307129,"[1, 2, 1, 0, 0, 1, 271]","[1, 2, 6, 12, 24, 48, 60]"
16319,114,0.03477001190185547,"[2, 1, 0, 3, 108]","[1, 6, 13, 37, 150]"
16319,545,0.07944607734680176,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 543]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
16362,274,0.04074406623840332,"[0, 0, 1, 0, 0, 2, 271]","[1, 2, 6, 12, 24, 48, 60]"
16362,111,0.03366708755493164,"[0, 2, 0, 0, 109]","[1, 6, 13, 37, 150]"
16362,546,0.07324504852294922,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 545]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
16405,275,0.04269599914550781,"[1, 0, 0, 0, 1, 0, 273]","[1, 2, 6, 12, 24, 48, 60]"
16405,113,0.03161811828613281,"[0, 3, 0, 1, 109]","[1, 6, 13, 37, 150]"
16405,548,0.07735896110534668,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 546]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
16448,276,0.03975510597229004,"[0, 1, 1, 0, 0, 0, 274]","[1, 2, 6, 12, 24, 48, 60]"
16448,115,0.035385847091674805,"[0, 4, 0, 2, 109]","[1, 6, 13, 37, 150]"
16448,549,0.0799570083618164,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 548]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
16491,277,0.03863811492919922,"[1, 1, 0, 0, 0, 1, 274]","[1, 2, 6, 12, 24, 48, 60]"
16491,117,0.03482484817504883,"[0, 5, 0, 3, 109]","[1, 6, 13, 37, 150]"
16491,551,0.07990407943725586,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 549]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
16534,279,0.04431796073913574,"[0, 2, 1, 0, 1, 0, 275]","[1, 2, 6, 12, 24, 48, 60]"
16534,115,0.03694295883178711,"[2, 1, 2, 0, 110]","[1, 6, 13, 37, 150]"
16534,552,0.07330894470214844,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 551]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
16577,280,0.04536700248718262,"[1, 2, 0, 1, 0, 0, 276]","[1, 2, 6, 12, 24, 48, 60]"
16577,115,0.03378105163574219,"[3, 0, 0, 2, 110]","[1, 6, 13, 37, 150]"
16577,554,0.08344507217407227,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 552]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
16620,277,0.04111003875732422,"[0, 0, 0, 0, 0, 0, 277]","[1, 2, 6, 12, 24, 48, 60]"
16620,117,0.031816959381103516,"[3, 1, 0, 3, 110]","[1, 6, 13, 37, 150]"
16620,554,0.0810689926147461,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 554]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
16663,280,0.04198312759399414,"[1, 0, 1, 0, 0, 2, 276]","[1, 2, 6, 12, 24, 48, 60]"
16663,112,0.030061006546020508,"[0, 0, 1, 0, 111]","[1, 6, 13, 37, 150]"
16663,557,0.0762021541595459,"[1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 555]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
16706,280,0.04165196418762207,"[0, 1, 0, 0, 1, 0, 278]","[1, 2, 6, 12, 24, 48, 60]"
16706,114,0.03431200981140137,"[0, 1, 1, 1, 111]","[1, 6, 13, 37, 150]"
16706,557,0.07805585861206055,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 556]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
16749,282,0.04346895217895508,"[1, 1, 1, 0, 0, 0, 279]","[1, 2, 6, 12, 24, 48, 60]"
16749,116,0.038439035415649414,"[0, 2, 1, 2, 111]","[1, 6, 13, 37, 150]"
16749,560,0.07790303230285645,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 558]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
16792,282,0.037693023681640625,"[0, 2, 0, 0, 0, 1, 279]","[1, 2, 6, 12, 24, 48, 60]"
16792,118,0.034703969955444336,"[0, 3, 1, 3, 111]","[1, 6, 13, 37, 150]"
16792,560,0.0775918960571289,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 559]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
16835,285,0.03993701934814453,"[1, 2, 1, 0, 1, 0, 280]","[1, 2, 6, 12, 24, 48, 60]"
16835,116,0.030887126922607422,"[0, 0, 0, 5, 111]","[1, 6, 13, 37, 150]"
16835,563,0.07731294631958008,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 561]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
16878,283,0.0438539981842041,"[0, 0, 1, 1, 0, 0, 281]","[1, 2, 6, 12, 24, 48, 60]"
16878,118,0.03470611572265625,"[4, 0, 0, 2, 112]","[1, 6, 13, 37, 150]"
16878,563,0.0794520378112793,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 562]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
16921,283,0.04221701622009277,"[1, 0, 0, 0, 0, 0, 282]","[1, 2, 6, 12, 24, 48, 60]"
16921,120,0.031423091888427734,"[4, 1, 0, 3, 112]","[1, 6, 13, 37, 150]"
16921,565,0.0770120620727539,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 564]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
16964,285,0.043118953704833984,"[0, 1, 1, 0, 0, 2, 281]","[1, 2, 6, 12, 24, 48, 60]"
16964,115,0.03377699851989746,"[1, 0, 1, 0, 113]","[1, 6, 13, 37, 150]"
16964,566,0.07803797721862793,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 565]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
17007,286,0.04565882682800293,"[1, 1, 0, 0, 1, 0, 283]","[1, 2, 6, 12, 24, 48, 60]"
17007,117,0.030787944793701172,"[1, 1, 1, 1, 113]","[1, 6, 13, 37, 150]"
17007,568,0.07905793190002441,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 566]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
17050,287,0.04236483573913574,"[0, 2, 1, 0, 0, 0, 284]","[1, 2, 6, 12, 24, 48, 60]"
17050,117,0.035104990005493164,"[0, 0, 2, 2, 113]","[1, 6, 13, 37, 150]"
17050,569,0.07122206687927246,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 568]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
17093,288,0.038472890853881836,"[1, 2, 0, 0, 0, 1, 284]","[1, 2, 6, 12, 24, 48, 60]"
17093,119,0.034874916076660156,"[0, 1, 2, 3, 113]","[1, 6, 13, 37, 150]"
17093,571,0.08035111427307129,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 569]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
17136,286,0.03890490531921387,"[0, 0, 0, 0, 0, 2, 284]","[1, 2, 6, 12, 24, 48, 60]"
17136,119,0.030970096588134766,"[1, 0, 0, 5, 113]","[1, 6, 13, 37, 150]"
17136,572,0.0768730640411377,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 571]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
17179,289,0.04257822036743164,"[1, 0, 1, 1, 0, 0, 286]","[1, 2, 6, 12, 24, 48, 60]"
17179,121,0.032917022705078125,"[5, 0, 0, 2, 114]","[1, 6, 13, 37, 150]"
17179,574,0.07825088500976562,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 572]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
17222,288,0.03891777992248535,"[0, 1, 0, 0, 0, 0, 287]","[1, 2, 6, 12, 24, 48, 60]"
17222,121,0.035323143005371094,"[0, 0, 1, 7, 113]","[1, 6, 13, 37, 150]"
17222,575,0.08061003684997559,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 574]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
17265,291,0.04529285430908203,"[1, 1, 1, 0, 0, 2, 286]","[1, 2, 6, 12, 24, 48, 60]"
17265,118,0.035344839096069336,"[2, 0, 1, 0, 115]","[1, 6, 13, 37, 150]"
17265,577,0.08646917343139648,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 575]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
17308,291,0.04630899429321289,"[0, 2, 0, 0, 1, 0, 288]","[1, 2, 6, 12, 24, 48, 60]"
17308,120,0.03316998481750488,"[2, 1, 1, 1, 115]","[1, 6, 13, 37, 150]"
17308,577,0.07846999168395996,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 576]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
17351,293,0.038716793060302734,"[1, 2, 1, 0, 0, 0, 289]","[1, 2, 6, 12, 24, 48, 60]"
17351,120,0.0372319221496582,"[1, 0, 2, 2, 115]","[1, 6, 13, 37, 150]"
17351,580,0.0795748233795166,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 578]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
17394,291,0.04625415802001953,"[0, 0, 1, 0, 0, 1, 289]","[1, 2, 6, 12, 24, 48, 60]"
17394,122,0.03611302375793457,"[1, 1, 2, 3, 115]","[1, 6, 13, 37, 150]"
17394,580,0.07323384284973145,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 579]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
17437,292,0.04424619674682617,"[1, 0, 0, 0, 0, 2, 289]","[1, 2, 6, 12, 24, 48, 60]"
17437,117,0.03252696990966797,"[0, 0, 0, 1, 116]","[1, 6, 13, 37, 150]"
17437,583,0.0877687931060791,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 581]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
17480,294,0.04063916206359863,"[0, 1, 1, 1, 0, 0, 291]","[1, 2, 6, 12, 24, 48, 60]"
17480,119,0.03930401802062988,"[0, 1, 0, 2, 116]","[1, 6, 13, 37, 150]"
17480,583,0.07680606842041016,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 582]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
17523,294,0.0404047966003418,"[1, 1, 0, 0, 0, 0, 292]","[1, 2, 6, 12, 24, 48, 60]"
17523,121,0.03240203857421875,"[0, 2, 0, 3, 116]","[1, 6, 13, 37, 150]"
17523,586,0.07738804817199707,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 584]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
17566,296,0.04338812828063965,"[0, 2, 1, 0, 0, 2, 291]","[1, 2, 6, 12, 24, 48, 60]"
17566,121,0.03608393669128418,"[3, 0, 1, 0, 117]","[1, 6, 13, 37, 150]"
17566,586,0.07421994209289551,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 585]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
17609,297,0.04059195518493652,"[1, 2, 0, 0, 1, 0, 293]","[1, 2, 6, 12, 24, 48, 60]"
17609,123,0.03197193145751953,"[3, 1, 1, 1, 117]","[1, 6, 13, 37, 150]"
17609,588,0.08060312271118164,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 586]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
17652,295,0.0401761531829834,"[0, 0, 0, 1, 0, 0, 294]","[1, 2, 6, 12, 24, 48, 60]"
17652,123,0.03709912300109863,"[2, 0, 2, 2, 117]","[1, 6, 13, 37, 150]"
17652,589,0.07858419418334961,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 588]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
17695,297,0.04362320899963379,"[1, 0, 1, 0, 0, 1, 294]","[1, 2, 6, 12, 24, 48, 60]"
17695,125,0.03248000144958496,"[2, 1, 2, 3, 117]","[1, 6, 13, 37, 150]"
17695,591,0.07820510864257812,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 589]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
17738,297,0.043020009994506836,"[0, 1, 0, 0, 0, 2, 294]","[1, 2, 6, 12, 24, 48, 60]"
17738,120,0.03326892852783203,"[1, 0, 0, 1, 118]","[1, 6, 13, 37, 150]"
17738,592,0.07540297508239746,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 591]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
